Type,Invoice_Code,Invoice_Date,Brand_Name,Product_Code,Qty,Unit_Price,Price_Before_Discount,Price_After_Discount,Cost,GP,GP_Before_Disc,Currency
CN,159296,2018-07-03,Intermec Technologies Corp.,YJHF600-1-2USB,-50,2548.00,-127400.00,-127400.00,-104753.31,-22646.69,-22646.69,Thai Baht
CN,159307,2018-07-04,EMC,456-107-848,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SW-VP-015,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-001-440,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,456-107-803,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SW-D3-001,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-001-374,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SWE-004,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-001-425,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,456-109-802,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SWE-004,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,RP-LNX-GPL,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,PS-BAS-RPVMGL,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-000-228,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,456-106-720,-15,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SW-D3-001,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D31D24AF25,-1,1560000.00,-1560000.00,-1560000.00,-1407684.28,-152315.72,-152315.72,Thai Baht
CN,159307,2018-07-04,EMC,PSINST-ESRS,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D3-VS12FX-800,-6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D3123F,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D3-VS07-2000,-9,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D3-2S10-1200,-14,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D31DEMCCK25KIT,-1,0.00,0.00,0.00,-25000.00,25000.00,25000.00,Thai Baht
CN,159307,2018-07-04,EMC,D3SFP16F,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,D3SP-S6X1200-10K,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,C13-PWR-12,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-HWE-004,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-001-847,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,M-PSM-SWE-004,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159307,2018-07-04,EMC,458-000-066,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159308,2018-07-04,Veritas,18424-M0020,-1,1610000.00,-1610000.00,-1610000.00,-1570000.00,-40000.00,-40000.00,Thai Baht
CN,159317,2018-07-05,Intermec Technologies Corp.,YJHF600-1-2USB,-50,2458.00,-122900.00,-122900.00,-104753.31,-18146.69,-18146.69,Thai Baht
CN,159321,2018-07-05,Hortonworks,EDU-SPLL-1Y,-1,79380.00,-79380.00,-79380.00,-72297.35,-7082.65,-7082.65,Thai Baht
CN,159389,2018-07-06,EMC,V4-2S10-600U,-11,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159389,2018-07-06,EMC,C13-PWR-12,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159389,2018-07-06,EMC,VNXB6GSDAE25F,-1,450000.00,-450000.00,-450000.00,-412060.39,-37939.61,-37939.61,Thai Baht
CN,159389,2018-07-06,EMC,V4-2S6FX-200U,-5,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159389,2018-07-06,EMC,VNXBOEPERFTBU,-8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159389,2018-07-06,EMC,M-PSM-SWE-001,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,C-CPU-2620V4,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,C-MEM-32GB-DDR4-2400,-32,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,NX-6235-G5-03250,-1,3000000.00,-3000000.00,-3000000.00,-1020304.82,-1979695.18,-1979695.18,Thai Baht
CN,159390,2018-07-06,Nutanix,C-HDD-8TB-3.5,-10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,C-SSD-1920GB-3.5-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,C-NIC-10G-2-A,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,S-LB4-6035-G5-62MO,-1,0.00,0.00,0.00,-1277529.60,1277529.60,1277529.60,Thai Baht
CN,159390,2018-07-06,Nutanix,L-PRO-6035-G5,-2,0.00,0.00,0.00,-509306.40,509306.40,509306.40,Thai Baht
CN,159390,2018-07-06,Nutanix,LIC-PRS-PRO-1YR-1,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159390,2018-07-06,Nutanix,C-CBL-NONE,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,NX-3360-G5-12150.,-1,3258000.00,-3258000.00,-3258000.00,-1585119.74,-1672880.26,-1672880.26,Thai Baht
CN,159391,2018-07-06,Nutanix,C-CPU-2640V4,-6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,C-MEM-32GB-DDR4-2400,-48,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,C-HDD-2TB-2.5,-12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,C-SSD-1920GB-2.5-C,-6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,C-NIC-10G-2-SI,-3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,C-CBL-NONE,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,LIC-PRS-PRO-1YR-1,-3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,159391,2018-07-06,Nutanix,L-PRO-3060-G5-3YR,-3,0.00,0.00,0.00,-322612.61,322612.61,322612.61,Thai Baht
CN,159391,2018-07-06,Nutanix,S-L34-3060-G5-50MO,-1,0.00,0.00,0.00,-1030806.95,1030806.95,1030806.95,Thai Baht
CN,159391,2018-07-06,Nutanix,L-PRO-3060-G5-1YR,-3,0.00,0.00,0.00,-119687.09,119687.09,119687.09,Thai Baht
CN,159406,2018-07-06,Intermec Technologies Corp.,1900GSR-2USB-A,-500,2430.00,-1215000.00,-1215000.00,-1153000.00,-62000.00,-62000.00,Thai Baht
CN,159562,2018-07-16,Oracle Corp,A90620#2Y,-48,26209.00,-1258032.00,-1258032.00,-1003717.92,-254314.08,-254314.08,Thai Baht
CN,159562,2018-07-16,Oracle Corp,A90619#2Y,-32,52417.00,-1677344.00,-1677344.00,-1616054.72,-61289.28,-61289.28,Thai Baht
CN,159562,2018-07-16,Oracle Corp,A90620#2Y,-16,26209.00,-419344.00,-419344.00,-441083.68,21739.68,21739.68,Thai Baht
CN,159562,2018-07-16,Oracle Corp,A90619#2Y,-32,52417.00,-1677344.00,-1677344.00,-1568642.56,-108701.44,-108701.44,Thai Baht
CN,159612,2018-07-17,Samsung Smartphone,SM-J400FZKGTHL,-3,4670.00,-14010.00,-13939.95,-13545.00,-394.95,-465.00,Thai Baht
CN,159616,2018-07-17,Red Hat,MCT2863,-6,684800.00,-4108800.00,-4108800.00,-3988800.00,-120000.00,-120000.00,Thai Baht
CN,159616,2018-07-17,Red Hat,RH00028,-3,13700.00,-41100.00,-41100.00,-39694.26,-1405.74,-1405.74,Thai Baht
CN,159655,2018-07-18,Hortonworks,EDU-SPLL-1Y,-1,79380.00,-79380.00,-79380.00,-72297.35,-7082.65,-7082.65,Thai Baht
CN,159696,2018-07-19,Huawei Enterprise,"4,050,697.00 ",-8,0.00,0.00,0.00,-19420.16,19420.16,19420.16,Thai Baht
CN,159696,2018-07-19,Huawei Enterprise,"2,357,655.00 ",-2,0.00,0.00,0.00,-716522.87,716522.87,716522.87,Thai Baht
CN,159708,2018-07-20,Symantec Enterprise,SEP-COM-25-49-AP-B,-40,204.00,-8160.00,-8160.00,-9148.84,988.84,988.84,Thai Baht
CN,159708,2018-07-20,Symantec Enterprise,SEP-CSUP-25-49-AP-B,-40,298.00,-11920.00,-11920.00,-11439.36,-480.64,-480.64,Thai Baht
CN,159708,2018-07-20,Symantec Enterprise,SEP-CSUP-25-49-AP-B,-40,298.00,-11920.00,-11920.00,-11439.36,-480.64,-480.64,Thai Baht
CN,159708,2018-07-20,Symantec Enterprise,SEP-CSUP-25-49-AP-B,-40,298.00,-11920.00,-11920.00,-11439.36,-480.64,-480.64,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02311HAN,-90,0.00,0.00,0.00,-388417.25,388417.25,388417.25,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312EKT,-2,0.00,0.00,0.00,-429626.28,429626.28,429626.28,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312ELE,-9,0.00,0.00,0.00,-1709123.94,1709123.94,1709123.94,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312ELF,-73,0.00,0.00,0.00,-6816167.66,6816167.66,6816167.66,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,"6,200,214.00 ",-30,0.00,0.00,0.00,-337394.90,337394.90,337394.90,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,"21,241,440.00 ",-73,0.00,0.00,0.00,-64374.98,64374.98,64374.98,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,"21,241,440.00 ",-2,0.00,0.00,0.00,-1582.35,1582.35,1582.35,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312ELF-88134ULC-12,-73,0.00,0.00,0.00,-120585.78,120585.78,120585.78,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312ELE-88134ULC-12,-9,0.00,0.00,0.00,-24201.63,24201.63,24201.63,Thai Baht
CN,159764,2018-07-23,Huawei Enterprise,02312EKT-88134ULC-12,-2,5078773.73,-10157547.46,-10157547.46,-3303.72,-10154243.74,-10154243.74,Thai Baht
CN,159768,2018-07-24,VMWare Inc,VS6-STD-3P-SSS-C.,-16,25800.00,-412800.00,-412800.00,-422181.34,9381.34,9381.34,Thai Baht
CN,159768,2018-07-24,VMWare Inc,VCS6-STD-3P-SSS-C..,-1,123000.00,-123000.00,-123000.00,-126131.09,3131.09,3131.09,Thai Baht
CN,159768,2018-07-24,VMWare Inc,VS6-STD-C,-16,21800.00,-348800.00,-348800.00,-330480.38,-18319.62,-18319.62,Thai Baht
CN,159768,2018-07-24,VMWare Inc,VCS6-STD-C,-1,135400.00,-135400.00,-135400.00,-107814.53,-27585.47,-27585.47,Thai Baht
CN,159790,2018-07-24,Fortinet RR,FWF-60E-BDL,-1,26700.00,-26700.00,-26700.00,-23340.32,-3359.68,-3359.68,Thai Baht
CN,159809,2018-07-25,Fortinet RR,FG-100E-BDL-950-36,0,0.00,-7590.00,-7590.00,0.00,-7590.00,-7590.00,Thai Baht
CN,159812,2018-07-25,Symantec Enterprise,SEP-COM-1-24-AP-B,-2,298.00,-596.00,-596.00,-552.96,-43.04,-43.04,Thai Baht
CN,159812,2018-07-25,Symantec Enterprise,SEP-CSUP-1-24-AP-B,-2,1116.00,-2232.00,-2232.00,-691.20,-1540.80,-1540.80,Thai Baht
CN,159815,2018-07-26,Fujitsu Scanner,PA03656-B301,-1,17700.00,-17700.00,-17700.00,-16000.00,-1700.00,-1700.00,Thai Baht
CN,159849,2018-07-31,VMWare Inc,VS6-EPL-C,-8,96100.00,-768800.00,-768800.00,-689809.15,-78990.85,-78990.85,Thai Baht
CN,159849,2018-07-31,VMWare Inc,VS6-EPL-P-SSS-C,-32,23000.00,-736000.00,-736000.00,-770014.29,34014.29,34014.29,Thai Baht
CN,159849,2018-07-31,VMWare Inc,VCS6-STD-C,-1,167200.00,-167200.00,-167200.00,-128053.68,-39146.32,-39146.32,Thai Baht
CN,159849,2018-07-31,VMWare Inc,VCS6-STD-P-SSS-C,-4,41000.00,-164000.00,-164000.00,-170037.40,6037.40,6037.40,Thai Baht
CN,159849,2018-07-31,Veeam,.V-VBRENT-VS-P0000-00,-8,33600.00,-268800.00,-268800.00,-246927.16,-21872.84,-21872.84,Thai Baht
CN,159849,2018-07-31,Veeam,V-VBRENT-VS-P03YP-00,-8,26400.00,-211200.00,-211200.00,-193621.96,-17578.04,-17578.04,Thai Baht
CN,159870,2018-07-31,Huawei Enterprise,PSHW-PS-HUAWEI,-1,45000.00,-45000.00,-45000.00,-40000.00,-5000.00,-5000.00,Thai Baht
CN,159871,2018-07-31,Huawei Enterprise,"8,812,099,162.00 ",-1,0.00,0.00,0.00,-40799.32,40799.32,40799.32,Thai Baht
IV,2930976,2018-07-02,Symantec Enterprise,SEP-NEW-S-AG-25-50-1Y,25,484.00,12100.00,12100.00,11618.10,481.90,481.90,Thai Baht
IV,2930981,2018-07-02,Veritas,13131-M0008,2,13900.00,27800.00,27800.00,25863.26,1936.74,1936.74,Thai Baht
IV,2931017,2018-07-02,Fujitsu Scanner,PA03670-B551,1,44650.00,44650.00,44650.00,39970.00,4680.00,4680.00,Thai Baht
IV,2931017,2018-07-02,Fujitsu Scanner,TV-5-HMN-SP13-2,1,0.00,0.00,0.00,2448.00,-2448.00,-2448.00,Thai Baht
IV,2931063,2018-07-02,Intermec Technologies Corp.,6510GPB2233E0H,5,19277.00,96385.00,96385.00,92378.32,4006.68,4006.68,Thai Baht
IV,2931075,2018-07-02,VMWare Inc,VCS6-FND-C,1,45000.00,45000.00,45000.00,42926.28,2073.72,2073.72,Thai Baht
IV,2931075,2018-07-02,VMWare Inc,VCS6-FND-3G-SSS-C,1,45700.00,45700.00,45700.00,43775.42,1924.58,1924.58,Thai Baht
IV,2931075,2018-07-02,VMWare Inc,VS6-STD-C,4,29200.00,116800.00,116800.00,111300.70,5499.30,5499.30,Thai Baht
IV,2931075,2018-07-02,VMWare Inc,VS6-STD-3G-SSS-C,4,22400.00,89600.00,89600.00,85362.34,4237.66,4237.66,Thai Baht
IV,2931087,2018-07-02,VMWare Inc,VS6-ESSL-KIT-C,1,14500.00,14500.00,14500.00,13926.83,573.17,573.17,Thai Baht
IV,2931087,2018-07-02,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2100.00,1936.35,163.65,163.65,Thai Baht
IV,2931088,2018-07-02,Intermec Technologies Corp.,1900GSR-2USB-OCR-A,100,4567.00,456700.00,456700.00,289224.16,167475.84,167475.84,Thai Baht
IV,2931090,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,1,298.00,298.00,298.00,279.07,18.93,18.93,Thai Baht
IV,2931090,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,3,372.00,1116.00,1116.00,1046.52,69.48,69.48,Thai Baht
IV,2931093,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,15,298.00,4470.00,4470.00,4186.08,283.92,283.92,Thai Baht
IV,2931093,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,45,372.00,16740.00,16740.00,15697.80,1042.20,1042.20,Thai Baht
IV,2931094,2018-07-02,Oracle Corp,CSI#21084152,2,65416.00,130832.00,130832.00,114465.96,16366.04,16366.04,Thai Baht
IV,2931101,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,2,298.00,596.00,596.00,558.14,37.86,37.86,Thai Baht
IV,2931101,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,372.00,744.00,744.00,697.68,46.32,46.32,Thai Baht
IV,2931106,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,15,298.00,4470.00,4470.00,4289.76,180.24,180.24,Thai Baht
IV,2931106,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,15,372.00,5580.00,5580.00,5362.20,217.80,217.80,Thai Baht
IV,2931121,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,2,293.00,586.00,586.00,558.14,27.86,27.86,Thai Baht
IV,2931121,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,366.00,2196.00,2196.00,2093.04,102.96,102.96,Thai Baht
IV,2931125,2018-07-02,Veeam,V-VASSTD-VS-P0000-00,2,34600.00,69200.00,69200.00,63488.88,5711.12,5711.12,Thai Baht
IV,2931125,2018-07-02,VMWare Inc,VS6-ESSL-KIT-C,1,14400.00,14400.00,14400.00,13590.23,809.77,809.77,Thai Baht
IV,2931125,2018-07-02,VMWare Inc,VS6-ESSL-SUB-C,1,2000.00,2000.00,2000.00,1889.55,110.45,110.45,Thai Baht
IV,2931127,2018-07-02,Symantec Enterprise,SEP-COM-1-24-AP-B,1,298.00,298.00,298.00,279.07,18.93,18.93,Thai Baht
IV,2931127,2018-07-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,372.00,372.00,372.00,348.84,23.16,23.16,Thai Baht
IV,2931161,2018-07-02,Fortinet RR,FG-80E-BDL-950-12,1,36800.00,36800.00,36800.00,32969.65,3830.35,3830.35,Thai Baht
IV,2931171,2018-07-02,NetApp BV,FAS2650A-002-SC,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,FAS2650A-EXP-109,1,0.00,0.00,0.00,273906.47,-273906.47,-273906.47,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SMIRROR-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SRESTORE-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SVAULT-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-CIFS-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-FCP-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X800-42U-R6,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,CS-S-SSP-4D,1,0.00,0.00,0.00,114740.49,-114740.49,-114740.49,Thai Baht
IV,2931171,2018-07-02,NetApp BV,FAS2650-SYS-SC,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-2650A-NVE-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X6568-R6,4,0.00,0.00,0.00,12483.51,-12483.51,-12483.51,Thai Baht
IV,2931171,2018-07-02,NetApp BV,DATA-AT-REST-ENCRYPTION,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X-02659-00,1,0.00,0.00,0.00,2611.38,-2611.38,-2611.38,Thai Baht
IV,2931171,2018-07-02,NetApp BV,OS-ONTAP1-CAP2-PREM-1P-P,216,0.00,0.00,0.00,272395.26,-272395.26,-272395.26,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SC-FOUNDATION-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SMBR-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-ISCSI-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-NFS-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-FLEXCLONE-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,FAS2650A-HA-SSA,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,PSNAP-PS,1,40000.00,40000.00,40000.00,35000.00,5000.00,5000.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,PSNAP-MA,1,60000.00,60000.00,60000.00,60000.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-CL-BASE,1,726000.00,726000.00,726000.00,0.00,726000.00,726000.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X6562-R6,4,0.00,0.00,0.00,951.13,-951.13,-951.13,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X-SFP-H10GB-CU5M-R6,4,0.00,0.00,0.00,18160.21,-18160.21,-18160.21,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-CL-LICENSEMGR,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,SW-2-SMGR-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931171,2018-07-02,NetApp BV,X800D-R6,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2931205,2018-07-02,Oracle Corp,L104650,10,9190.00,91900.00,91900.00,78559.00,13341.00,13341.00,Thai Baht
IV,2931205,2018-07-02,Oracle Corp,L104650#,10,2010.00,20100.00,20100.00,17282.85,2817.15,2817.15,Thai Baht
IV,2931223,2018-07-02,Symantec Enterprise,SEE-SUP-1-25,2,1413.00,2826.00,2826.00,2177.12,648.88,648.88,Thai Baht
IV,2931223,2018-07-02,Symantec Enterprise,SEE-NEW-1-25,2,2942.00,5884.00,5884.00,5994.00,-110.00,-110.00,Thai Baht
IV,2931281,2018-07-02,Symantec Enterprise,SEP-NEW-S-AG-1-25-1Y,8,614.00,4912.00,4912.00,4534.92,377.08,377.08,Thai Baht
IV,2931288,2018-07-02,Huawei Enterprise,HUAWEI-01,1,40000.00,40000.00,40000.00,36000.00,4000.00,4000.00,Thai Baht
IV,2931386,2018-07-02,Fujitsu Scanner,PA03670-B601,2,15520.00,31040.00,31040.00,30419.20,620.80,620.80,Thai Baht
IV,2931387,2018-07-02,Fujitsu Scanner,PA03670-B051,3,21900.00,65700.00,65700.00,64500.00,1200.00,1200.00,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-17,1,6300.00,6300.00,6300.00,5782.91,517.09,517.09,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-15,1,5600.00,5600.00,5600.00,5102.57,497.43,497.43,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-14,1,5200.00,5200.00,5200.00,4762.40,437.60,437.60,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-14,1,5200.00,5200.00,5200.00,4762.40,437.60,437.60,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-12,1,4500.00,4500.00,4500.00,4082.06,417.94,417.94,Thai Baht
IV,2931407,2018-07-02,Huawei Enterprise,02310KCS-88134UHD-12,1,4500.00,4500.00,4500.00,4082.06,417.94,417.94,Thai Baht
IV,2931511,2018-07-02,Huawei Enterprise,"98,010,592.00 ",2,9800.00,19600.00,19502.00,18218.72,1283.28,1381.28,Thai Baht
IV,2931517,2018-07-02,Huawei Enterprise,"1,073,023.00 ",5,63558.00,317790.00,316201.05,299024.12,17176.93,18765.88,Thai Baht
IV,2931615,2018-07-02,Fujitsu Scanner,PA03670-B051,2,22900.00,45800.00,45800.00,43000.00,2800.00,2800.00,Thai Baht
IV,2931636,2018-07-02,Arista Networks,SFP-10G-SRL-P,48,5242.00,251616.00,251616.00,227953.12,23662.88,23662.88,Thai Baht
IV,2931636,2018-07-02,Arista Networks,DCS-7050SX2-72Q-F,2,305108.00,610216.00,610216.00,610033.90,182.10,182.10,Thai Baht
IV,2931636,2018-07-02,Arista Networks,CAB-Q-Q-5M,4,4408.00,17632.00,17632.00,15857.39,1774.61,1774.61,Thai Baht
IV,2931636,2018-07-02,Arista Networks,CAB-Q-Q-0.5M,2,2823.00,5646.00,5646.00,3554.24,2091.76,2091.76,Thai Baht
IV,2931636,2018-07-02,Arista Networks,SVC-7050SX2-72Q-1M-SH4,24,2660.00,63840.00,63840.00,62403.60,1436.40,1436.40,Thai Baht
IV,2931636,2018-07-02,Arista Networks,LIC-FIX-2-Z,2,41878.00,83756.00,83756.00,61098.03,22657.97,22657.97,Thai Baht
IV,2931755,2018-07-02,F5 Networks,F5-ADD-BIG-I48XX,2,296852.00,593704.00,593704.00,712719.05,-119015.05,-119015.05,Thai Baht
IV,2931755,2018-07-02,F5 Networks,F5-SVC-BIG-PRE-L1-3,2,50419.00,100838.00,100838.00,305472.08,-204634.08,-204634.08,Thai Baht
IV,2931755,2018-07-02,F5 Networks,F5-SVC-BIG-PRE-L1-3,8,50419.00,403352.00,403352.00,0.00,403352.00,403352.00,Thai Baht
IV,2931756,2018-07-02,Arista Networks,SFP-10G-SR-P,130,3270.00,425100.00,425100.00,391489.53,33610.47,33610.47,Thai Baht
IV,2931756,2018-07-02,Arista Networks,SVC-7050SX2-72Q-1M-NB,240,2540.00,609600.00,609600.00,558540.00,51060.00,51060.00,Thai Baht
IV,2931756,2018-07-02,Arista Networks,SVC-7050SX2-72Q-1M-NB,12,2540.00,30480.00,30480.00,27927.00,2553.00,2553.00,Thai Baht
IV,2931756,2018-07-02,Arista Networks,DCS-7050SX2-72Q-F,4,249730.00,998920.00,998920.00,991321.25,7598.75,7598.75,Thai Baht
IV,2931756,2018-07-02,Arista Networks,DCS-7050SX2-72Q-F,1,249730.00,249730.00,249730.00,230580.32,19149.68,19149.68,Thai Baht
IV,2931756,2018-07-02,Arista Networks,SFP-1G-SX,55,1020.00,56100.00,56100.00,51557.07,4542.93,4542.93,Thai Baht
IV,2931773,2018-07-02,Fortinet PJ,SP-FG300E-PS,4,29000.00,116000.00,116000.00,61729.41,54270.59,54270.59,Thai Baht
IV,2931773,2018-07-02,Fortinet PJ,SP-FG300E-PS,4,29000.00,116000.00,116000.00,61729.41,54270.59,54270.59,Thai Baht
