Type,Invoice_Code,Invoice_Date,Brand_Name,Product_Code,Qty,Unit_Price,Price_Before_Discount,Price_After_Discount,Cost,GP,GP_Before_Disc,Currency
IV,2947246,2018-07-26,VMWare Inc,VS6-STD-P-SSS-C,10.00,6500.00,65000.00,65000.00,140295.32,-75295.32,-75295.32,Thai Baht
IV,2947246,2018-07-26,VMWare Inc,VC-SRM6-25S-C...,1.00,79800.00,79800.00,79800.00,13813.47,65986.53,65986.53,Thai Baht
IV,2947246,2018-07-26,VMWare Inc,VC-SRM6-25S-P-SSS-C.,5.00,24900.00,124500.00,124500.00,82574.82,41925.18,41925.18,Thai Baht
IV,2947276,2018-07-26,F5 Networks,F5-UPG-SFPC-R,4.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2947276,2018-07-26,F5 Networks,F5-VPR-AFM-C4480-AC,1.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2947276,2018-07-26,F5 Networks,F5-UPG-QSFP+SR4,4.00,245500.00,982000.00,982000.00,909435.20,72564.80,72564.80,Thai Baht
IV,2947412,2018-07-31,VMWare Inc,VS6-STD-C,2.00,29000.00,58000.00,58000.00,56496.10,1503.90,1503.90,Thai Baht
IV,2947412,2018-07-31,VMWare Inc,VS6-STD-G-SSS-C,2.00,8500.00,17000.00,17000.00,16412.76,587.24,587.24,Thai Baht
IV,2947412,2018-07-31,VMWare Inc,VCS6-STD-C,1.00,180500.00,180500.00,180500.00,165308.25,15191.75,15191.75,Thai Baht
IV,2947412,2018-07-31,Veeam,V-VBRSTD-VS-P0000-00,2.00,21600.00,43200.00,43200.00,41031.90,2168.10,2168.10,Thai Baht
IV,2947412,2018-07-31,VMWare Inc,VCS6-STD-G-SSS-C..,1.00,40100.00,40100.00,40100.00,46412.64,-6312.64,-6312.64,Thai Baht
IV,2947423,2018-07-31,Symantec Enterprise,SEP-COM-1-24-AP-B,1.00,316.00,316.00,316.00,288.58,27.42,27.42,Thai Baht
IV,2947423,2018-07-31,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1.00,395.00,395.00,395.00,360.72,34.28,34.28,Thai Baht
IV,2947433,2018-07-31,Fujitsu Scanner,PA03708-B001.,200.00,8650.00,1730000.00,1730000.00,1653400.00,76600.00,76600.00,Thai Baht
IV,2947456,2018-07-31,Veeam,V-VBRENT-VS-P03YP-00,8.00,26400.00,211200.00,211200.00,193621.96,17578.04,17578.04,Thai Baht
IV,2947456,2018-07-31,VMWare Inc,VS6-EPL-C,8.00,96100.00,768800.00,768800.00,689809.15,78990.85,78990.85,Thai Baht
IV,2947456,2018-07-31,Veeam,.V-VBRENT-VS-P0000-00,8.00,33600.00,268800.00,268800.00,246927.16,21872.84,21872.84,Thai Baht
IV,2947456,2018-07-31,VMWare Inc,VS6-EPL-P-SSS-C,32.00,23000.00,736000.00,736000.00,770014.29,-34014.29,-34014.29,Thai Baht
IV,2947456,2018-07-31,VMWare Inc,VCS6-STD-C,1.00,167200.00,167200.00,167200.00,128053.68,39146.32,39146.32,Thai Baht
IV,2947456,2018-07-31,VMWare Inc,VCS6-STD-P-SSS-C,4.00,41000.00,164000.00,164000.00,170037.40,-6037.40,-6037.40,Thai Baht
IV,2947587,2018-07-31,Intermec Technologies Corp.,CK3XAB4K000W4100,3.00,31500.00,94500.00,94500.00,91665.00,2835.00,2835.00,Thai Baht
IV,2947588,2018-07-31,Intermec Technologies Corp.,CK75AB6MN00A6401,15.00,29900.00,448500.00,448500.00,436750.05,11749.95,11749.95,Thai Baht
IV,2947588,2018-07-31,Intermec Technologies Corp.,DX2A2BB20,5.00,8600.00,43000.00,43000.00,40000.00,3000.00,3000.00,Thai Baht
IV,2947647,2018-07-31,Fortinet RR,FG-100E-AR-03,3.00,11300.00,33900.00,33900.00,32400.00,1500.00,1500.00,Thai Baht
IV,2947700,2018-07-31,Veeam,.V-VBRENT-VS-P0000-00,8.00,33600.00,268800.00,268800.00,246927.16,21872.84,21872.84,Thai Baht
IV,2947700,2018-07-31,Veeam,V-VBRENT-VS-P03YP-00,8.00,26400.00,211200.00,211200.00,193621.96,17578.04,17578.04,Thai Baht
IV,2947811,2018-07-31,VMWare Inc,ELA-BTG-2018.,1.00,18860000.00,18860000.00,18860000.00,18389000.00,471000.00,471000.00,Thai Baht
IV,2948368,2018-07-31,Huawei Enterprise,"2,359,512.00 ",1.00,48000.00,48000.00,48000.00,22938.44,25061.56,25061.56,Thai Baht
IV,2948368,2018-07-31,Huawei Enterprise,"2,358,140.00 ",1.00,0.00,0.00,0.00,10927.01,-10927.01,-10927.01,Thai Baht
IV,2948368,2018-07-31,Huawei Enterprise,"82,703,526.00 ",1.00,0.00,0.00,0.00,9575.36,-9575.36,-9575.36,Thai Baht
IV,2948368,2018-07-31,Huawei Enterprise,02359512-88134UGQ-12,1.00,0.00,0.00,0.00,2916.47,-2916.47,-2916.47,Thai Baht
IV,2948368,2018-07-31,Huawei Enterprise,"21,242,247.00 ",1.00,0.00,0.00,0.00,950.80,-950.80,-950.80,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-50613-00-R6,6.00,0.00,0.00,0.00,24682.71,-24682.71,-24682.71,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-52197-00-R6,2.00,0.00,0.00,0.00,2344.41,-2344.41,-2344.41,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X5680A-0E-R6-C,1.00,0.00,0.00,0.00,412293.82,-412293.82,-412293.82,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E5600A-48GB-0E-C,2.00,0.00,0.00,0.00,1159875.11,-1159875.11,-1159875.11,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-48619-00-0E-C,2.00,0.00,0.00,0.00,18047.57,-18047.57,-18047.57,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-56018-00-0E-C,2.00,0.00,0.00,0.00,95236.34,-95236.34,-95236.34,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-48895-00-0E-R6-C,8.00,0.00,0.00,0.00,70774.81,-70774.81,-70774.81,Thai Baht
IV,2948429,2018-07-31,NetApp BV,DOC-E-SERIES-4U-SYS-0E-C,1.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-50613-00-0E-C,1.00,0.00,0.00,0.00,4113.78,-4113.78,-4113.78,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E5600-R6.,1.00,19525000.00,19525000.00,19525000.00,203644.75,19321355.25,19321355.25,Thai Baht
IV,2948429,2018-07-31,NetApp BV,NETAPP-SERVICE-PACK,1.00,0.00,0.00,0.00,90000.00,-90000.00,-90000.00,Thai Baht
IV,2948429,2018-07-31,NetApp BV,OS-SANTRICITY1-CAP1-0E-C,4800.00,0.00,0.00,0.00,629167.18,-629167.18,-629167.18,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X4074A-0E-C,60.00,0.00,0.00,0.00,1372146.49,-1372146.49,-1372146.49,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-24936-00-0E-R6-C,2.00,0.00,0.00,0.00,3317.57,-3317.57,-3317.57,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,1.00,0.00,0.00,0.00,153352.67,-153352.67,-153352.67,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,1.00,0.00,0.00,0.00,192501.95,-192501.95,-192501.95,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E5600-EXP-R6,5.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X5680A-DM-0E-R6-C,5.00,0.00,0.00,0.00,1561469.08,-1561469.08,-1561469.08,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X30030A-0E-R6-C,10.00,0.00,0.00,0.00,172513.58,-172513.58,-172513.58,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X4074A-0E-C,300.00,0.00,0.00,0.00,6860732.46,-6860732.46,-6860732.46,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-50613-00-0E-C,5.00,0.00,0.00,0.00,20568.93,-20568.93,-20568.93,Thai Baht
IV,2948429,2018-07-31,NetApp BV,OS-SANTRICITY1-CAP1-0E-C,24000.00,0.00,0.00,0.00,3145835.91,-3145835.91,-3145835.91,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-24936-00-0E-R6-C,10.00,0.00,0.00,0.00,16587.84,-16587.84,-16587.84,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,5.00,0.00,0.00,0.00,526686.83,-526686.83,-526686.83,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,5.00,0.00,0.00,0.00,626402.54,-626402.54,-626402.54,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E5600-EXP-R6,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X5682A-DM-0E-R6-C,2.00,0.00,0.00,0.00,88468.51,-88468.51,-88468.51,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X30030A-0E-R6-C,4.00,0.00,0.00,0.00,69005.43,-69005.43,-69005.43,Thai Baht
IV,2948429,2018-07-31,NetApp BV,E-X4073A-0E-C,24.00,0.00,0.00,0.00,548858.59,-548858.59,-548858.59,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-52197-00-0E-C,2.00,0.00,0.00,0.00,2344.41,-2344.41,-2344.41,Thai Baht
IV,2948429,2018-07-31,NetApp BV,OS-SANTRICITY1-CAP1-0E-C,1920.00,0.00,0.00,0.00,251666.87,-251666.87,-251666.87,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X-24936-00-0E-R6-C,4.00,0.00,0.00,0.00,6635.14,-6635.14,-6635.14,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,2.00,0.00,0.00,0.00,43111.47,-43111.47,-43111.47,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,2.00,0.00,0.00,0.00,51478.91,-51478.91,-51478.91,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X6562-R6,2.00,0.00,0.00,0.00,439.76,-439.76,-439.76,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X6554-R6,8.00,0.00,0.00,0.00,27060.96,-27060.96,-27060.96,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CABINET-R5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X8776B-QS-R6-C,14.00,0.00,0.00,0.00,5919.58,-5919.58,-5919.58,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X8713C-R6-C,4.00,0.00,0.00,0.00,28427.01,-28427.01,-28427.01,Thai Baht
IV,2948429,2018-07-31,NetApp BV,X87005A,1.00,0.00,0.00,0.00,1467.53,-1467.53,-1467.53,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,1.00,0.00,0.00,0.00,28728.85,-28728.85,-28728.85,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,1.00,0.00,0.00,0.00,16041.75,-16041.75,-16041.75,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,5.00,0.00,0.00,0.00,109725.35,-109725.35,-109725.35,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,5.00,0.00,0.00,0.00,52199.67,-52199.67,-52199.67,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-S-SSP-4D,2.00,0.00,0.00,0.00,4290.07,-4290.07,-4290.07,Thai Baht
IV,2948429,2018-07-31,NetApp BV,CS-WARRANTY-EXTENSION,2.00,0.00,0.00,0.00,8981.50,-8981.50,-8981.50,Thai Baht
IV,2948430,2018-07-31,Fortinet PJ,FC-10-03100-311-02-60,2.00,799500.00,1599000.00,1599000.00,1048950.00,550050.00,550050.00,Thai Baht
IV,2948430,2018-07-31,Fortinet PJ,FG-3100D,2.00,1080500.00,2161000.00,2161000.00,2557736.47,-396736.47,-396736.47,Thai Baht
IV,2948430,2018-07-31,Fortinet PJ,FC-10-03100-108-02-12,10.00,180600.00,1806000.00,1806000.00,1518480.00,287520.00,287520.00,Thai Baht
IV,2948430,2018-07-31,Fortinet RR,FG-TRAN-SFP+SR,48.00,2400.00,115200.00,115200.00,96531.62,18668.38,18668.38,Thai Baht
IV,2948431,2018-07-31,Fortinet PJ,FC-10-03100-311-02-60,2.00,799500.00,1599000.00,1599000.00,1048950.00,550050.00,550050.00,Thai Baht
IV,2948431,2018-07-31,Fortinet PJ,FG-3100D,2.00,1080500.00,2161000.00,2161000.00,2557736.46,-396736.46,-396736.46,Thai Baht
IV,2948431,2018-07-31,Fortinet PJ,FC-10-03100-108-02-12,10.00,180600.00,1806000.00,1806000.00,1518480.00,287520.00,287520.00,Thai Baht
IV,2948431,2018-07-31,Fortinet PJ,FG-3100D-R,1.00,355000.00,355000.00,355000.00,379641.38,-24641.38,-24641.38,Thai Baht
IV,2948431,2018-07-31,Fortinet RR,FG-TRAN-SFP+SR,48.00,2400.00,115200.00,115200.00,95238.63,19961.37,19961.37,Thai Baht
IV,2948584,2018-07-31,Huawei Enterprise,0.88 ,1.00,41000.00,41000.00,41000.00,40799.32,200.68,200.68,Thai Baht
CN,DC001348,2018-07-23,Huawei Enterprise,02232DPQ,-1.00,0.00,0.00,0.00,-2597.29,2597.29,2597.29,Thai Baht
CN,DC001348,2018-07-23,Huawei Enterprise,02310QHT,-2.00,0.00,0.00,0.00,-23271.57,23271.57,23271.57,Thai Baht
CN,DC001348,2018-07-23,Huawei Enterprise,"1,073,023.00 ",-46.00,0.00,0.00,0.00,-2891144.44,2891144.44,2891144.44,Thai Baht
CN,DC001348,2018-07-23,Huawei Enterprise,88034CGG,-1.00,0.00,0.00,0.00,-21789.86,21789.86,21789.86,Thai Baht
CN,DC001348,2018-07-23,Huawei Enterprise,"5,331,608.00 ",-1.00,3027597.30,-3027597.30,-3027597.30,-3800.01,-3023797.29,-3023797.29,Thai Baht
IV,DI55402,2018-07-03,Intermec Technologies Corp.,YJHF600-1-2USB,50.00,2458.00,122900.00,122900.00,104753.30,18146.70,18146.70,Thai Baht
IV,DI55606,2018-07-09,Huawei Enterprise,"1,073,023.00 ",46.00,0.00,0.00,0.00,2891144.44,-2891144.44,-2891144.44,Thai Baht
IV,DI55606,2018-07-09,Huawei Enterprise,88034CGG,1.00,0.00,0.00,0.00,21789.86,-21789.86,-21789.86,Thai Baht
IV,DI55606,2018-07-09,Huawei Enterprise,02232DPQ,1.00,0.00,0.00,0.00,2597.29,-2597.29,-2597.29,Thai Baht
IV,DI55606,2018-07-09,Huawei Enterprise,02310QHT,2.00,0.00,0.00,0.00,23271.57,-23271.57,-23271.57,Thai Baht
IV,DI55606,2018-07-09,Huawei Enterprise,"5,331,608.00 ",1.00,3027597.30,3027597.30,3027597.30,3800.01,3023797.29,3023797.29,Thai Baht
IV,DI55974,2018-07-18,Oracle Corp,A90619#2Y,32.00,52417.00,1677344.00,1677344.00,1568642.56,108701.44,108701.44,Thai Baht
IV,DI55974,2018-07-18,Oracle Corp,A90620#2Y,48.00,26209.00,1258032.00,1258032.00,1110228.96,147803.04,147803.04,Thai Baht
IV,DI55976,2018-07-18,Oracle Corp,A90619#2Y,32.00,52417.00,1677344.00,1677344.00,1616054.72,61289.28,61289.28,Thai Baht
IV,DI55976,2018-07-18,Oracle Corp,A90620#2Y,16.00,26209.00,419344.00,419344.00,334572.64,84771.36,84771.36,Thai Baht
IV,DI56130,2018-07-23,Huawei Enterprise,02232DPQ,1.00,0.00,0.00,0.00,2597.29,-2597.29,-2597.29,Thai Baht
IV,DI56130,2018-07-23,Huawei Enterprise,02310QHT,2.00,23791.95,47583.90,47583.90,23271.57,24312.33,24312.33,Thai Baht
IV,DI56130,2018-07-23,Huawei Enterprise,"1,073,023.00 ",46.00,64782.90,2980013.40,2980013.40,2891144.44,88868.96,88868.96,Thai Baht
IV,DI56130,2018-07-23,Huawei Enterprise,88034CGG,1.00,0.00,0.00,0.00,21789.86,-21789.86,-21789.86,Thai Baht
IV,DI56130,2018-07-23,Huawei Enterprise,"5,331,608.00 ",1.00,0.00,0.00,0.00,3800.01,-3800.01,-3800.01,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312ELE-88134ULC-12,9.00,0.00,0.00,0.00,24201.63,-24201.63,-24201.63,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,"6,200,214.00 ",30.00,11550.55,346516.50,346516.50,337394.90,9121.60,9121.60,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312ELF-88134ULC-12,73.00,0.00,0.00,0.00,120585.78,-120585.78,-120585.78,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312ELE,9.00,197829.89,1780469.01,1780469.01,1709123.94,71345.07,71345.07,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312ELF,73.00,98430.89,7185454.97,7185454.97,6816167.66,369287.31,369287.31,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312EKT,2.00,223094.14,446188.28,446188.28,429626.28,16562.00,16562.00,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02312EKT-88134ULC-12,2.00,0.00,0.00,0.00,3303.72,-3303.72,-3303.72,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,02311HAN,90.00,4432.43,398918.70,398918.70,388417.25,10501.45,10501.45,Thai Baht
IV,DI56155,2018-07-23,Huawei Enterprise,"21,241,440.00 ",75.00,0.00,0.00,0.00,65957.33,-65957.33,-65957.33,Thai Baht
IV,DI56193,2018-07-24,Symantec Enterprise,SEP-COM-25-49-AP-B,40.00,204.00,8160.00,8160.00,9148.84,-988.84,-988.84,Thai Baht
IV,DI56193,2018-07-24,Symantec Enterprise,SEP-CSUP-25-49-AP-B,40.00,298.00,11920.00,11920.00,11439.36,480.64,480.64,Thai Baht
IV,DI56193,2018-07-24,Symantec Enterprise,SEP-CSUP-25-49-AP-B,40.00,298.00,11920.00,11920.00,11439.36,480.64,480.64,Thai Baht
IV,DI56193,2018-07-24,Symantec Enterprise,SEP-CSUP-25-49-AP-B,40.00,298.00,11920.00,11920.00,11439.36,480.64,480.64,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,01071472-001,1.00,69660.00,69660.00,69660.00,32118.98,37541.02,37541.02,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,88137ACA,29.00,0.00,0.00,0.00,105292.46,-105292.46,-105292.46,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,02310QHT,1.00,32400.00,32400.00,32400.00,14914.33,17485.67,17485.67,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,"1,073,023.00 ",28.00,86378.40,2418595.20,2418595.20,2255688.33,162906.87,162906.87,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,88034CGG,1.00,0.00,0.00,0.00,27929.58,-27929.58,-27929.58,Thai Baht
IV,DI56252,2018-07-25,Huawei Enterprise,"5,331,608.00 ",1.00,0.00,0.00,0.00,4871.04,-4871.04,-4871.04,Thai Baht
IV,DI56253,2018-07-25,Huawei Enterprise,88137ACA,17.00,0.00,0.00,0.00,60652.55,-60652.55,-60652.55,Thai Baht
IV,DI56253,2018-07-25,Huawei Enterprise,02310QHT,1.00,32400.00,32400.00,32400.00,14655.57,17744.43,17744.43,Thai Baht
IV,DI56253,2018-07-25,Huawei Enterprise,"1,073,023.00 ",17.00,86378.40,1468432.80,1468432.80,1345755.51,122677.29,122677.29,Thai Baht
IV,DI56253,2018-07-25,Huawei Enterprise,88034CGG,1.00,0.00,0.00,0.00,27445.02,-27445.02,-27445.02,Thai Baht
IV,DI56253,2018-07-25,Huawei Enterprise,"5,331,608.00 ",1.00,0.00,0.00,0.00,4786.54,-4786.54,-4786.54,Thai Baht
IV,DI56282,2018-07-25,Symantec Enterprise,SEP-COM-1-24-AP-B,2.00,298.00,596.00,596.00,552.96,43.04,43.04,Thai Baht
IV,DI56282,2018-07-25,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2.00,372.00,744.00,744.00,691.20,52.80,52.80,Thai Baht
IV,2936001,2018-07-09,Huawei Enterprise,"98,010,637.00 ",2.00,13300.00,26600.00,26600.00,26134.34,465.66,465.66,Thai Baht
IV,2936001,2018-07-09,Huawei Enterprise,"50,010,197.00 ",1.00,5000.00,5000.00,5000.00,4962.74,37.26,37.26,Thai Baht
IV,2936001,2018-07-09,Huawei Enterprise,02350DQJ,1.00,12000.00,12000.00,12000.00,11832.37,167.63,167.63,Thai Baht
IV,2936001,2018-07-09,Huawei Enterprise,"21,240,383.00 ",1.00,166.00,166.00,166.00,162.75,3.25,3.25,Thai Baht
IV,2947283,2018-07-26,Huawei Enterprise,CS-1C25YG,44.00,183.93,8092.92,8092.92,7920.00,172.92,172.92,Thai Baht
IV,2947283,2018-07-26,Huawei Enterprise,CS-1C25RE,360.00,182.93,65854.80,65854.80,64800.00,1054.80,1054.80,Thai Baht
IV,2947283,2018-07-26,Huawei Enterprise,CS-1C25BL,360.00,182.93,65854.80,65854.80,64800.00,1054.80,1054.80,Thai Baht
IV,2947283,2018-07-26,Huawei Enterprise,CS-1C25YG,1.00,197.48,197.48,197.48,180.00,17.48,17.48,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-3220-TP-5YR-HA2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-3220,2.00,2322870.00,4645740.00,4645740.00,2000000.00,2645740.00,2645740.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-SVC-BKLN-850-5YR,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-850-WF-5YR-HA2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-3220-URL4-5YR-HA2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-850-TP-5YR-HA2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-850,2.00,0.00,0.00,0.00,2645740.00,-2645740.00,-2645740.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-SVC-BKLN-3220-5YR,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,FINISAR-PAN-SFP-PLUS-SR,18.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PWR-CORD-UK,4.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI56361,2018-07-31,Palo Alto,PAN-PA-3220-WF-5YR-HA2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
